GeneID	GSM5686692	GSM5686693	GSM5686694	GSM5686695
114294	1273	1722	1156	1181
51065	2194	3223	2302	1932
101928972	0	0	0	0
51762	671	812	621	594
83464	8	11	9	8
771	0	1	0	0
102723344	0	0	0	0
9960	225	269	197	161
100130855	30	41	24	19
283807	9	3	2	6
8925	1055	1141	985	960
494334	0	0	0	0
23604	169	194	150	155
101928988	9	7	3	4
84191	601	791	649	542
6642	1157	1534	1205	1072
79856	1131	1552	1248	981
5479	2373	3224	2556	2002
53944	515	662	508	463
9768	1110	1535	1273	1099
9325	259	303	240	233
105370861	2	3	0	1
23060	1883	2157	1908	1758
107984736	0	0	0	2
101930091	0	0	1	1
4947	908	1200	982	788
107984737	2	1	2	0
348093	302	374	217	217
100302184	0	0	0	0
80119	206	254	204	205
80301	314	326	266	249
348094	22	33	23	23
107984754	58	79	54	66
51324	929	1397	910	744
123263	118	126	99	82
123264	0	1	0	0
51285	0	0	0	0
390594	1	0	0	1
390595	14	17	16	24
10081	305	484	310	276
10845	468	560	460	391
8483	0	0	1	0
112268147	13	19	18	16
54956	51	101	81	73
109617003	0	1	0	0
26831	3	4	1	0
26832	0	1	0	0
9543	0	0	1	0
57722	19	18	19	9
54878	773	921	769	700
51495	2041	2382	2019	1808
81556	415	583	460	360
9187	156	186	160	135
102723464	0	0	0	0
10260	308	356	287	301
109617020	0	0	0	0
100616379	0	0	0	0
105370866	0	1	1	0
100189317	0	1	0	0
8766	1169	1606	1186	1120
84465	45	49	47	44
105370867	0	0	0	0
100422905	0	0	0	0
105370868	0	2	2	1
115752	313	413	295	303
54962	416	555	439	393
692149	0	0	0	0
5604	812	1080	803	748
10302	330	454	324	318
100616149	0	0	0	2
6124	14698	21203	16445	13666
595100	8	11	8	8
595099	1	3	1	1
595097	11	22	16	9
595098	3	3	1	0
55055	990	1263	973	927
197021	141	166	133	125
102723165	0	0	0	2
4091	358	542	432	332
105370869	0	0	2	0
105376718	1	2	3	3
102723481	0	0	0	0
102723493	0	2	2	3
4088	5312	6470	5469	5431
79719	718	920	684	648
64799	26	29	28	31
100506686	90	111	62	70
145853	40	67	31	29
5607	290	319	263	214
107984718	1	1	0	1
390598	8	1	5	0
105370870	2	0	0	0
101929076	0	0	0	0
26827	1	0	0	1
8554	503	654	477	426
105370871	4	2	7	5
91860	213	216	191	147
54982	1164	1483	1190	1013
10116	1178	1451	1192	1018
22801	24	34	22	27
105370873	0	0	0	0
10391	162	160	161	113
8125	2367	3205	2499	2347
100422971	0	2	0	2
80035	19	11	16	15
79400	8	6	12	1
246777	0	0	1	0
283673	0	0	0	0
26035	448	542	444	402
102723548	0	0	0	0
54852	23	18	12	14
145694	77	101	76	54
9493	1652	2052	1603	1604
6176	7037	10822	8094	5750
105370876	7	5	5	7
145837	0	0	0	0
104472713	0	0	0	0
107984788	0	0	0	0
414926	0	0	0	0
101929129	0	0	0	0
7090	595	843	592	549
693214	0	0	0	0
105370877	5	1	1	2
107984734	0	0	0	0
105370878	0	0	0	0
105370880	0	0	0	0
107984781	0	0	0	0
101929151	0	4	1	2
104548972	0	0	0	0
104548973	1	2	0	1
107984791	0	3	0	0
55075	1194	1281	1148	1123
55323	337	410	320	272
54839	80	105	69	63
56906	72	120	71	70
105370886	3	0	0	2
196993	23	31	15	30
79875	1857	2130	1643	1664
101929196	0	0	0	0
105370884	1	4	0	4
107984716	0	0	2	0
101929173	0	1	0	0
10002	1	1	0	1
4649	729	768	680	684
107984713	6	0	0	2
107984714	0	3	0	0
123228	24	25	29	23
107984715	0	0	0	0
196996	0	0	0	0
5315	35469	47348	36974	30115
56965	339	459	352	302
105370887	0	0	0	0
60677	4	8	3	0
3073	1104	1672	1164	844
80072	7	3	6	2
338949	0	0	0	0
105370888	1	4	0	1
107983949	0	2	3	2
25820	1037	1216	1016	922
693215	1	1	0	0
102723640	0	0	0	0
112268145	1	0	1	1
55889	0	0	1	0
123346	0	2	1	1
585	120	195	154	120
83440	737	1061	796	691
100287559	50	86	68	53
107984801	0	0	0	0
4756	78	99	65	65
113219462	0	0	0	0
10021	0	0	0	0
105370890	0	0	0	0
107984728	0	0	0	0
283677	0	0	1	0
27020	1251	1826	1281	1143
101241892	51	59	59	45
105370891	0	0	0	0
80381	1112	1415	975	741
388135	5	7	4	5
101929221	0	0	0	0
105370892	0	0	0	0
102723657	0	0	0	0
161514	0	1	0	0
100287616	61	93	85	67
4016	21	28	21	24
9399	152	230	245	171
5371	973	1201	1041	952
342096	0	0	0	0
107987224	0	0	0	1
732265	1	0	0	0
57611	6	14	10	12
283731	0	0	0	1
3671	2	5	14	6
64220	10	11	11	9
80125	1	0	0	0
105370893	0	0	0	0
1583	0	0	0	0
729739	0	0	0	0
105370894	0	0	0	0
8482	71	85	51	68
102465530	0	0	0	0
84993	659	936	797	611
440288	31	44	28	21
102723714	4	1	2	1
10620	152	175	146	151
102723750	1	2	1	1
1198	401	535	450	381
80153	752	896	720	658
1543	68	99	71	55
1544	3	5	0	0
1445	877	1120	773	752
100616183	0	1	1	1
79748	0	0	1	0
594855	0	0	1	0
105370897	0	0	0	0
25989	442	737	523	430
102465531	0	0	0	1
10066	885	1374	926	790
4351	360	517	379	350
57184	216	305	213	183
9377	1019	1320	1006	915
54913	702	1091	642	493
107984731	0	0	0	0
192683	166	231	182	126
60490	148	189	143	111
107987225	0	0	0	0
107984772	0	4	0	0
56905	350	482	308	301
105376731	0	0	0	0
653641	2	1	0	0
653643	1	0	0	0
54939	834	1332	954	745
79661	176	211	161	186
693216	1	3	1	3
4123	706	957	715	683
25942	1525	1823	1512	1481
5780	537	751	589	516
105370902	16	30	21	15
10073	266	382	341	219
55272	325	427	263	263
257364	606	810	590	543
1464	2867	3651	2876	2633
161753	0	0	0	0
100128285	3	3	0	0
101929408	1	0	1	0
100423035	0	0	0	0
441728	0	0	0	0
92912	417	554	488	403
26263	589	766	667	528
145957	95	108	83	87
123591	1	2	3	1
101929439	1	0	0	0
2108	576	824	592	583
7302	0	0	0	1
64843	0	1	1	0
49855	273	355	264	221
100500855	0	0	0	0
5955	815	1063	876	800
105370904	0	0	0	1
9051	0	3	1	0
10099	1757	2471	1960	1587
79834	953	1008	912	875
81698	1	3	0	0
10363	619	793	549	530
101929457	1	0	0	1
105370906	0	0	0	0
84894	4	2	0	1
253044	0	0	0	0
101929478	0	0	0	0
645752	0	0	0	0
440292	13	10	10	7
91450	0	1	1	0
23102	1084	1460	959	846
646892	0	1	0	0
10518	23	18	22	12
3419	514	627	478	435
23205	159	202	140	134
105370911	0	0	0	0
55466	296	400	264	277
105370910	54	67	47	42
80349	484	654	497	466
1381	0	0	0	0
105370912	0	0	0	0
3658	664	755	624	668
123688	26	15	20	18
5685	1524	1861	1429	1250
1138	204	304	217	177
1136	31	30	33	19
1143	0	0	3	0
112268142	0	0	0	0
105370913	0	0	0	0
646938	0	0	0	0
112268143	4	4	3	1
11173	41	70	51	61
100189013	0	0	0	0
10933	2799	3720	2924	2444
1512	264	367	240	185
5923	19	18	13	9
100129540	1	3	0	2
105370917	0	0	0	0
107984750	0	0	0	0
729911	0	0	0	0
406960	0	0	0	0
390616	0	0	0	0
23423	831	1253	935	760
23251	17	19	11	24
105370918	0	0	0	0
105370919	0	0	0	0
100189155	0	0	0	0
100528021	120	178	156	118
10588	126	178	161	122
400410	24	30	40	29
283687	43	66	76	52
597	2	3	1	2
54469	607	843	628	619
2184	1161	1594	1137	882
100996492	2	7	1	4
283688	0	0	0	0
101929560	0	0	1	0
9915	357	471	266	258
101929586	6	7	8	4
100847042	8	8	10	8
58489	509	685	469	447
57214	15568	18948	13517	13586
693132	0	0	0	0
107984749	51	52	37	44
23184	1605	2130	1560	1426
100616181	0	0	0	0
59274	485	696	612	457
161502	0	0	0	0
3603	16	20	17	16
80765	28	54	38	23
101929655	7	12	7	2
342125	22	12	13	9
102723985	0	0	0	0
105370921	0	0	0	0
102724001	0	0	0	0
105370922	0	0	0	0
105370923	0	0	0	0
84206	83	136	79	89
101929690	0	5	0	0
105370924	3	1	0	1
79631	421	529	406	382
283726	3	7	4	6
390660	0	0	0	0
647042	33	37	31	29
100134869	27	30	20	23
440295	113	141	110	109
102724034	0	1	0	0
80154	289	465	350	252
105370926	0	0	0	0
642402	10	20	19	12
6218	5753	8928	7073	5065
64506	546	749	509	421
283692	18	16	14	5
8120	39	45	32	23
338963	1	1	2	2
283693	2	6	3	5
100505616	21	39	27	20
123722	30	32	20	14
677778	2	2	2	1
123720	252	285	229	189
9455	299	443	363	300
105370928	7	14	20	11
83640	182	275	208	166
123207	265	360	276	256
53339	1253	1653	1208	1089
100616404	1	0	1	0
53346	31	38	23	29
50810	678	830	610	683
646	20	38	39	23
105370932	3	5	3	2
105370933	0	0	0	0
105370934	0	0	0	0
6457	8	2	2	7
57188	0	0	1	1
105370935	0	0	0	0
648809	4	12	4	4
440299	13	10	10	10
100505679	6	2	1	3
440300	69	83	78	77
388152	112	151	125	105
105376724	0	0	0	0
643707	20	23	22	17
105370936	0	0	0	0
102724093	26	21	20	21
105376722	0	2	0	0
103171574	6	3	2	3
102724117	41	38	32	27
102724135	120	156	138	97
105370946	0	0	0	0
112267869	2	1	1	1
374650	62	57	35	40
388165	15	16	28	13
100506874	3	3	4	3
54993	73	99	78	75
105370947	10	9	8	6
54581	113	140	117	105
84942	336	534	424	368
4828	38	56	41	21
23478	1464	1899	1430	1311
9640	645	801	618	585
57538	6	7	6	7
9154	1	1	0	0
5151	742	901	786	702
101929479	118	192	127	101
105370948	0	0	0	0
100133220	3	4	5	4
102724393	0	0	0	0
102465803	11	6	7	5
11214	1897	1989	1529	1568
101929679	2	3	2	0
64410	71	103	74	83
100302121	0	0	1	0
100847084	0	0	0	0
105370952	0	0	0	0
105370953	0	0	0	0
123624	0	0	0	0
101929701	0	0	0	0
727915	0	0	0	0
105370954	0	0	0	0
102724452	0	0	0	0
105370955	0	0	0	0
107984735	0	0	0	0
105370956	1	2	0	1
102724465	1	0	0	0
145978	0	0	1	0
4916	0	1	0	2
113218493	0	0	0	0
283738	0	0	0	0
105370957	0	0	0	0
105370958	0	0	0	0
105370959	0	0	0	0
26589	210	267	231	172
64963	444	610	457	396
55070	68	89	78	68
101929743	0	0	0	0
64782	840	1174	889	772
100302235	0	0	0	0
407044	0	0	0	0
100616238	0	0	0	0
3669	43	60	51	43
105370960	4	1	5	2
176	20	27	14	16
145864	182	288	236	184
4240	1428	2026	1384	1124
102724566	0	0	1	0
11057	2987	3336	2354	2172
112268155	1702	1975	1306	1245
6017	0	0	0	0
55215	2338	2784	2383	2129
5428	1262	1640	1353	1229
102466983	0	1	1	1
100189264	0	0	0	0
254559	51	61	53	53
407051	0	0	0	0
107984777	1	4	7	8
105371031	2	1	0	0
105370964	0	0	0	1
112268153	0	0	2	3
51458	0	0	0	0
283761	0	0	0	0
90381	659	708	631	559
374654	707	922	706	602
5346	3	3	6	6
8800	81	121	93	86
56964	9	7	8	5
55897	33	76	41	18
145873	2	7	8	4
290	36	49	41	46
105370965	4	1	1	3
100526783	549	706	553	445
10239	469	602	465	379
100847059	0	0	0	0
100846993	0	0	0	0
348110	713	1017	833	743
374655	217	275	227	190
100422841	0	1	0	0
109729181	24	30	20	22
3418	543	741	605	548
105370966	39	78	52	46
10509	332	500	400	349
10519	858	1152	934	740
390637	55	67	40	35
440307	0	1	0	1
51335	1428	1958	1497	1317
23766	3	0	0	0
342132	35	32	15	17
8826	7122	8168	6450	6461
64784	332	469	316	301
112268163	10	6	9	8
101926895	8	13	11	10
101929765	0	1	1	0
641	491	596	482	437
105370969	0	0	0	0
5045	1133	1404	1132	985
2242	140	229	193	155
4122	816	1165	885	821
374659	107	142	96	80
55898	1400	1847	1410	1167
91433	516	739	544	487
9055	3006	3727	3216	2762
100507118	386	504	418	330
26276	182	287	198	158
105370970	0	4	2	3
101926911	5	2	10	1
9899	0	0	0	0
105370972	0	0	0	0
107984778	0	0	0	0
101926928	0	0	0	0
105370973	0	0	0	0
105370974	0	0	1	0
28232	1	0	1	0
107984747	0	0	0	0
107987227	0	0	0	0
8128	0	0	0	0
104613533	0	0	0	0
145858	0	0	0	0
100144604	0	0	0	0
400451	38	57	49	35
105370975	0	0	0	0
101926994	5	9	2	3
728619	1	4	5	3
100507217	222	326	268	185
1106	2184	2609	1930	1932
100422995	0	0	0	0
56963	0	0	3	1
101927025	0	0	0	0
105370980	0	0	0	0
105370981	0	0	0	0
105370982	0	0	0	0
107983974	0	0	0	0
101927153	0	0	0	0
283682	0	0	0	0
101927129	0	0	0	0
101927112	0	0	0	0
105369203	0	0	0	0
105370984	0	0	0	0
55784	1	2	0	2
105370985	0	0	0	0
105370986	0	0	0	0
105370988	0	0	0	0
440311	3	6	4	0
105370989	0	0	0	0
105370991	0	0	1	1
105370990	0	0	0	0
105370994	0	0	0	0
400456	0	0	0	0
145820	0	0	0	0
105370993	0	0	0	0
105370995	0	0	0	0
107984800	0	0	0	0
112268156	0	0	0	0
105370998	0	0	1	0
105369212	0	0	0	0
644192	10	5	4	6
105370997	0	0	0	0
7026	1410	1914	1439	1352
100302258	5	7	7	7
101927263	0	0	0	0
105371001	0	0	0	0
105371002	0	0	0	0
100652749	0	0	0	0
145946	0	0	0	0
105371004	0	0	0	0
105371005	0	0	0	0
107984764	0	0	0	0
105371006	0	0	0	0
101927286	0	0	0	0
101927310	0	0	0	0
105371007	0	0	0	0
91948	0	0	0	0
91947	20	57	24	24
105371009	0	0	0	0
105371008	0	0	0	0
101927332	0	0	0	0
105371010	0	0	0	0
105371011	0	0	0	0
283777	0	0	0	0
104472848	95	67	75	73
3480	2123	2388	1999	1983
100616432	0	0	1	1
145814	0	1	2	1
105371013	0	1	0	1
104564224	0	0	0	0
105371016	0	1	3	0
23336	1345	1540	1167	1000
64927	210	248	186	215
123355	111	128	90	74
7190	7	5	12	7
105371018	2	2	0	1
105371017	3	1	4	0
107984790	2	0	0	0
105371019	0	0	0	0
4205	1228	1406	1065	1003
145748	293	392	258	233
105371020	0	0	0	0
196968	4	5	5	5
400464	50	54	37	38
170691	1	2	2	3
105371022	0	0	0	0
107984740	0	1	1	0
388182	0	0	1	0
105371021	0	0	0	0
102723320	0	0	0	0
204219	0	1	1	0
441733	19	20	9	15
102723335	0	1	0	1
55180	126	190	130	110
140460	246	364	279	186
105371024	0	2	0	2
440313	1	3	0	2
105369201	20	24	24	15
220	222	295	281	208
101927751	147	189	211	166
79705	821	921	772	708
105371026	34	51	31	25
22856	1267	1514	1277	1269
107984727	0	0	0	0
55829	456	649	441	431
6627	542	697	520	481
5046	3	5	2	1
100507472	2	0	0	0
105371027	0	0	0	0
107984751	0	0	0	0
107987228	0	0	0	0
105371028	0	0	0	0
101927505	0	0	0	0
80213	255	390	236	232
123283	113	160	91	83
100128108	35	45	34	22
105371030	0	0	0	1
390648	0	0	0	0
390649	0	0	0	0
390651	2	0	1	0
105376730	0	0	0	0
26682	0	0	0	0
100124412	0	1	0	0
100422834	0	0	0	0
374666	167	233	176	155
102465910	10	8	9	5
100288486	4	3	3	2
102723461	8	6	4	11
107987377	2	7	1	2
102723502	0	0	0	0
105369218	0	0	0	0
102723532	0	0	0	0
107987381	0	0	0	0
100287029	3	3	0	7
103504738	15	16	14	21
100132169	2	1	1	3
51728	215	355	218	189
79622	376	545	438	305
64285	252	337	275	222
4350	248	415	323	212
8131	616	862	636	579
3050	0	0	0	0
107983982	0	0	0	0
3042	0	0	0	0
3040	4	5	2	4
3039	4	8	5	5
3049	12	13	13	7
55692	467	649	464	458
83986	1370	1881	1455	1256
8786	62	82	70	54
398	6	15	11	6
64714	2	7	7	4
8312	559	801	529	498
10573	708	897	750	610
58986	1350	1792	1236	1182
100134368	6	6	4	2
105371036	6	15	12	6
4833	1353	1992	1606	1094
26063	114	218	180	109
9727	651	924	714	565
64493	3	1	1	0
6650	1494	1831	1374	1293
100847028	10	13	9	11
100423037	19	20	25	30
146325	1	2	1	0
107987233	0	1	1	0
283948	0	2	2	2
9091	794	963	724	748
57799	305	407	328	269
101929280	6	19	14	7
117166	7	8	6	1
84326	442	727	462	383
64717	0	1	0	0
100287175	1	2	1	1
84331	203	251	209	156
105371038	8	5	5	1
197335	811	962	834	746
107984861	22	21	22	27
89941	1064	1514	1089	1002
9028	33	42	29	8
105371184	4	3	8	3
10273	977	1469	1195	957
339123	666	1016	756	675
84219	292	381	309	280
146330	175	212	182	118
79006	411	530	383	318
65990	145	166	134	94
124093	107	140	96	94
84264	183	260	155	134
64428	262	420	275	205
10232	0	1	0	0
724032	0	0	0	0
113000	641	839	602	507
63922	1084	1466	1192	1013
51764	13	16	20	9
388199	7	9	6	8
64788	73	98	123	68
107984876	1	3	4	4
101929387	1	6	2	4
30812	1	4	1	0
107984898	0	0	0	0
146336	0	0	0	0
6755	0	0	0	2
390664	0	0	0	0
107984906	0	0	0	0
105371042	0	0	0	0
8912	17	17	12	8
25823	0	0	1	0
64499	0	2	0	0
7177	0	2	0	0
23430	0	0	0	0
7329	1965	2653	2154	1660
8938	81	127	97	69
115939	544	826	599	471
84572	564	827	547	496
64718	689	909	601	532
101929440	0	0	0	0
283951	110	157	111	104
105371044	2	8	2	0
105371045	2	2	2	0
645811	41	69	28	28
1186	3039	3762	2274	2059
390667	1	0	2	0
9894	1486	2051	1585	1291
9742	350	396	343	323
79652	127	169	125	99
105371046	2	0	1	0
57585	813	1006	875	747
90861	2384	3103	2301	2110
23162	872	1070	802	750
101929480	0	0	0	1
100423012	0	1	0	0
4832	274	429	389	253
65993	913	1210	1022	722
197342	41	48	48	43
90864	356	522	423	313
10101	623	906	642	573
3483	1	1	4	3
3029	469	663	488	415
81889	325	479	369	297
254528	1	1	0	1
64735	0	0	0	0
105371048	0	0	0	0
64711	0	0	0	0
51734	146	181	130	114
6123	1	3	5	1
4716	459	657	489	371
6187	15136	22486	17145	13311
574042	11	18	8	6
26784	16	21	24	18
735301	5	14	7	13
677844	2	4	6	2
146310	0	1	1	3
10607	806	970	740	638
124056	53	46	41	42
2671	344	542	392	290
9143	277	363	254	228
90850	1165	1511	1074	937
283869	0	0	0	0
9351	222	340	198	214
4913	204	294	221	175
7249	1666	1979	1578	1384
5310	2038	2517	1992	1818
100188847	2	2	2	0
105371049	78	81	81	56
102465429	13	22	15	13
100616258	4	3	2	0
100500916	1	0	2	0
25837	15	22	16	26
100507303	72	131	100	76
26788	5	10	7	3
84231	1769	2192	1693	1587
57524	250	338	240	219
64223	710	935	668	616
283870	42	46	44	25
283871	475	661	508	385
1877	367	458	362	303
1775	24	28	25	9
1632	446	697	608	413
107984839	33	43	32	32
10921	2672	3477	2680	2434
106660606	13	9	7	5
100500812	3	5	0	1
100126328	2	1	2	2
100616241	0	0	0	0
21	235	285	257	226
650655	28	39	39	16
899	1031	1340	1174	1005
102465459	0	0	0	0
105371050	64	70	69	54
80178	232	347	254	248
102465460	2	4	0	1
729652	3	6	2	6
4917	5	3	7	5
57465	467	609	434	385
527	2857	3564	2577	2374
51005	675	889	554	452
752014	125	192	102	83
100422974	3	0	0	0
5170	911	1233	951	902
652276	123	123	98	121
645644	88	109	76	70
100507321	61	74	46	85
54442	577	866	660	499
83886	1	4	8	9
100128788	21	24	14	15
23524	13184	14770	12499	12080
6923	928	1309	1035	767
260429	0	0	1	3
360226	0	0	0	0
109616997	0	0	0	0
10942	1	0	0	0
124220	0	5	0	0
124221	1	1	1	0
64063	0	0	0	0
101929566	2	4	2	4
114984	187	242	226	150
84256	1238	1613	1279	1068
105371055	10	7	5	10
79412	109	127	118	80
124222	781	1211	888	671
9088	989	1455	1074	909
283875	1	3	2	3
101929613	0	0	0	2
107984895	8	6	2	3
105371056	5	7	3	6
9080	3	2	1	3
9074	2	1	0	0
51330	3212	4880	3552	2579
54985	475	638	564	359
79228	457	582	515	349
146439	1	3	2	2
100128770	0	1	0	0
64386	45	51	38	46
100507419	61	49	32	44
9235	132	226	106	87
105371058	1	0	0	0
84891	0	0	0	0
81854	25	40	21	28
7755	236	305	232	203
100507458	56	71	43	52
7760	133	169	131	83
197350	2	0	0	0
100189173	0	0	0	0
100189168	0	0	2	0
100189119	3	1	0	2
100189335	0	0	0	0
100189221	0	0	0	0
100189282	0	0	0	0
100189209	0	0	0	0
100189136	0	0	0	0
100189388	0	0	0	0
100189281	0	0	0	0
4992	3	2	5	5
100189296	0	0	0	0
100189062	0	0	0	1
100189020	0	1	0	0
100189270	0	0	0	0
26184	0	0	0	0
7752	141	198	144	140
4210	1	3	1	1
283876	17	30	17	22
10127	387	564	448	363
91151	109	106	79	134
7627	206	211	210	188
4993	0	0	0	0
105371059	21	29	13	23
100463285	0	0	0	1
54925	109	182	118	109
7727	78	113	61	59
146434	1	0	0	0
79903	494	649	570	475
102465134	27	25	15	19
646174	1	0	0	0
23059	155	237	178	156
197358	13	16	3	9
101929732	0	0	0	2
105371060	4	3	4	1
84464	353	382	319	278
1773	560	725	598	515
10131	1761	2412	1932	1559
1387	2047	2306	1949	1811
102724927	1	0	2	0
115	921	1191	936	817
105371062	5	3	0	0
6345	0	2	0	0
100507501	5	8	8	3
105371063	0	0	1	1
7023	273	414	298	242
84662	335	401	325	290
101926896	1	2	3	1
100529144	236	321	207	189
51025	84	123	96	53
79585	195	259	138	151
114990	287	345	301	228
9093	1145	1701	1239	1125
57407	829	1168	844	654
3163	538	749	543	465
29965	603	858	586	512
342346	18	27	18	17
124402	535	692	438	451
23295	676	773	567	574
102466731	1	2	0	1
84309	320	474	360	304
124401	182	290	174	179
146562	3	9	11	2
26048	235	263	208	189
124404	0	0	0	3
440335	0	0	0	0
79641	139	238	163	155
84656	1376	1884	1386	1179
29855	1321	1538	1205	1101
5493	115	137	135	139
105371064	6	3	2	7
9717	0	3	1	0
51172	359	499	308	282
100507589	28	35	24	13
146556	3	2	0	3
56052	458	650	497	426
196483	246	321	273	202
107984828	0	0	1	0
105371067	0	0	0	0
105371066	0	0	0	0
54715	2	1	1	0
101926950	0	0	0	0
102465867	0	0	0	0
105371068	0	0	0	0
105371069	0	0	0	0
105371070	0	0	0	0
105371071	0	0	0	0
105371072	0	0	0	0
283953	0	0	0	0
79091	319	404	354	279
18	2	3	4	2
107984840	0	0	0	0
25880	113	136	105	93
5373	467	625	485	457
100130283	143	181	145	109
23589	1348	1879	1473	1169
101929989	0	0	0	0
7874	1662	1860	1506	1386
105371074	0	0	0	0
29035	969	1311	900	804
101927026	0	0	0	0
105371075	0	0	0	0
101927009	0	0	0	0
104355218	0	0	0	0
104266959	0	0	0	0
2903	2	2	1	0
105371077	0	0	0	0
105371076	0	0	0	0
107984900	0	0	0	0
105371078	0	0	0	0
80063	2	2	2	0
107984877	1	3	0	1
106144584	0	1	1	0
2013	754	972	756	674
146279	0	0	0	0
105371079	0	0	0	0
4682	217	318	283	230
780776	58	103	86	79
105371080	1	0	2	0
4261	178	257	199	157
112267907	0	0	0	0
28955	135	226	196	115
23274	662	875	696	623
105371081	0	0	0	0
107984859	0	0	0	0
105371082	1	4	1	6
8651	10	23	19	11
7142	0	0	0	0
58531	0	0	0	0
5620	0	0	0	0
5619	0	0	0	0
100313773	0	0	0	0
105371083	2	6	5	2
116028	323	520	432	336
400499	30	31	12	14
101927131	1	0	1	1
9516	1173	1799	1225	1142
107984880	0	0	0	0
8303	398	549	325	331
51061	535	672	538	451
29066	1048	1286	910	855
400500	0	0	0	0
26156	1730	2231	1681	1579
105371084	237	275	225	245
2935	2970	3561	2718	2643
112268177	26	19	18	17
729978	30	37	25	27
608	0	0	0	0
92017	231	273	232	196
642696	0	0	0	0
101927227	0	0	0	0
105371087	0	0	0	1
105371085	3	3	2	2
105371088	0	0	0	0
55313	325	397	315	260
100616195	0	0	0	0
105371090	0	0	0	0
105371089	0	0	0	0
729993	2	1	0	0
105371092	0	0	0	0
105371091	0	0	0	0
107984137	0	0	0	0
105371093	0	0	0	0
2072	384	437	348	342
101927311	0	0	1	0
101927348	0	0	0	0
57496	573	659	545	551
100189086	0	0	0	0
100129781	4	8	4	3
574455	0	0	0	0
100126355	0	0	1	0
105447648	0	0	0	0
5073	611	853	644	566
105371094	2	2	0	2
107984865	0	0	0	1
51283	993	1326	932	816
8399	0	0	0	1
105371095	0	0	0	0
642778	145	166	161	147
100652777	4	6	4	5
105376747	0	0	0	0
642799	131	151	143	139
105376749	4	6	5	6
730013	3	3	4	2
23420	3130	4226	3161	2808
101927469	8	8	10	9
100422960	0	0	0	0
100500910	0	0	0	0
100422870	0	0	0	0
109951030	1110	1367	1135	977
100288162	96	111	98	75
102466268	0	0	0	0
102465461	1	0	0	0
9284	101	128	95	92
23042	1639	2145	1490	1409
100302243	0	1	0	0
123803	311	482	347	274
54700	630	804	653	574
100505915	25	35	28	31
105369154	353	447	370	319
102465985	1	0	0	0
100500852	0	0	0	0
105371096	0	0	0	0
105371097	0	0	0	0
107987241	0	0	0	0
105371103	2	3	4	4
100288332	235	306	229	220
255027	0	1	0	0
89927	159	269	180	163
105371102	0	0	0	0
9665	887	1010	762	707
102465252	7	13	13	13
54820	854	1162	869	784
619553	0	0	0	0
4629	67	71	65	67
123811	812	1105	796	727
107984869	0	1	0	0
4363	1689	2114	1692	1638
368	4	6	5	3
105371100	0	0	0	1
408050	2526	3344	2605	2305
105371099	67	86	61	62
100422886	0	0	0	0
100846994	0	0	0	0
100422956	0	0	0	0
339044	1494	1852	1472	1389
102466812	0	0	0	0
102465908	0	0	0	0
102465683	0	0	0	0
101059938	194	269	196	181
105371098	5	2	3	3
105371105	0	0	0	0
64131	2	3	3	9
102723692	0	0	1	0
107987234	0	0	0	0
105371106	0	0	0	0
107984893	0	0	0	0
105371108	0	0	0	0
105376751	0	0	0	0
105376753	6	3	4	3
110006323	873	1010	824	796
101059953	85	113	85	71
102465684	0	1	0	0
110006322	1069	1386	1087	971
102466259	0	0	0	0
112268172	5	4	4	7
100422836	0	0	0	0
103504726	0	0	0	0
100423006	1	0	1	0
102723728	1117	1472	1041	983
103504740	0	0	0	0
105379460	3	1	4	2
103504729	1	0	1	0
283820	4267	5562	4165	3907
653190	0	0	0	0
6210	3104	4986	3936	2846
23204	4607	5966	4703	4251
23049	3420	3600	2809	2895
107984844	33	18	24	20
79905	65	91	67	41
102723385	18	30	20	18
10229	241	319	225	256
162073	1540	1962	1391	1310
51760	5	2	3	0
105371114	0	0	0	0
728276	0	0	0	0
105371113	0	0	0	0
79838	2	5	0	1
51573	814	1112	819	619
9738	815	916	782	742
57020	380	543	362	361
400506	335	430	356	280
124152	71	105	98	93
105371115	0	2	0	1
51704	301	376	318	260
105371116	0	0	0	0
105371117	0	0	0	0
124274	0	0	0	0
102723396	0	0	0	0
2813	0	0	0	0
7369	0	0	0	0
204474	0	0	0	0
54988	1	0	0	3
105371119	0	0	0	0
123876	0	0	0	0
348158	0	0	0	0
105371120	0	0	0	0
107984831	0	0	0	0
116285	0	0	0	0
105379461	0	0	0	0
55623	553	659	538	505
6296	31	50	43	40
112479	161	207	183	152
81691	150	233	224	183
105371121	6	10	4	12
123879	307	344	272	269
57149	259	331	235	183
55567	5	12	8	4
107984888	0	0	0	0
57146	342	415	323	260
7783	0	0	0	0
105371123	0	0	0	0
257629	0	0	0	0
1428	3	1	1	0
105371125	0	0	2	0
400508	10	12	13	6
100652781	5	5	6	5
23117	701	655	521	562
100190986	221	177	191	175
100271836	441	521	379	404
100500917	0	1	0	0
387254	95	88	60	76
101927814	0	2	1	0
51108	787	1010	764	664
10261	17	8	6	3
146183	1	1	0	1
105371126	0	0	0	0
730092	2	5	3	1
112268174	47	39	37	37
440345	558	549	464	478
7385	1101	1512	1132	974
255762	59	97	74	67
730094	544	630	454	354
105371129	36	39	24	29
146177	0	0	2	0
100288072	0	0	0	0
100189032	0	0	0	0
29904	954	1016	826	827
